    0.000,58   ,     7,20fe:13..f::7e02,df7e:fb..17:7751,     0, 129.0,::ffff:..0.98.32,              ::,     62.40.96.10,  2107,  6939,   698,   665,     300,   19200
  223.040,6    ,     7,    90.23.21.123,   69.68.174.212, 54359,   443,     62.40.98.16,     62.40.97.12,     62.40.96.10,  2107,  9009,   698,   671,     600,   34800
    0.000,6    ,     7,2081:ec..b7:8ad6,d9f9:87..e6:1c92, 49050,   443,              ::,              ::,     62.40.96.10,  2107, 13335,   698,   671,     300,   24000
   19.253,6    ,     7,       51.1.60.6,   37.196.168.40, 48981,   443,     62.40.98.16,     62.40.97.15,     62.40.96.10,  2107, 15169,   698,   671,    4800, 6787200
    0.000,6    ,     7,    90.23.58.123,  173.155.13.144, 56250,  8080,     62.40.98.16,      62.40.97.7,     62.40.96.10,  2107,  9002,   698,   671,     300,   57600
    0.000,6    ,     7,   49.78.246.126,  116.51.121.211,  3128, 17200,     62.40.98.16,   62.40.125.206,     62.40.96.10,  2107,  2603,   603,   671,     300,  260400
    0.000,6    ,     7,    51.1.193.197,    160.44.2.253,    80, 24420,     62.40.98.16,      62.40.97.7,     62.40.96.10,  2107, 24940,   698,   671,     300,  450000
 3719.456,6    ,     7,2001:ec..f00::f7,2481:19..:ff::30, 33594, 22057,::ffff:..0.98.16,              ::,     62.40.96.10,   174, 23911,   724,   671,   74100,111150000
    0.000,6    ,     7,   124.55.83.106,   214.76.42.111, 13703,   443,     62.40.98.16,      62.40.97.7,     62.40.96.10,  2107,  8075,   698,   671,     300,   75000
    0.000,6    ,     7,  171.217.89.136, 253.108.113.166,  1303,   443,     62.40.98.16,      62.40.97.7,     62.40.96.10,  2107,  8075,   698,   671,     300,  230100
  419.022,6    ,     7,2001:ec..ffff:9b,207e:9b..:ff::6a, 60122, 22133,::ffff:..0.98.16,              ::,     62.40.96.10,   174,  2603,   724,   671,   41100, 2959200
    0.000,6    ,     7,    49.78.31.191,   232.127.90.92,   443, 56466,     62.40.98.16,      62.40.97.5,     62.40.96.10,  2107,  6461,   698,   671,     300,   15600
    0.000,6    ,     7,   131.72.10.141,  117.22.150.217, 55740,  3127,     62.40.98.16,     62.40.97.14,     62.40.96.10,  2107,   513,   724,   671,     300,   15600
    0.199,6    ,     7,   49.78.246.126,  116.51.121.211,  3128, 49592,     62.40.98.16,   62.40.125.206,     62.40.96.10,  2107,  2603,   603,   671,     600,  900000
    0.000,17   ,     7,dffe:13..ff00:fe,157c:2b..ff:9f69,    53, 45992,              ::,              ::,     62.40.96.10,  2107, 32934,   698,   671,     300,  218100
    0.000,17   ,     7,    43.84.64.218,   108.97.69.165, 31267,  8989,     62.40.98.16,     62.40.97.12,     62.40.96.10,  2107,  6939,   698,   671,     300,   15600
    0.000,6    ,     7,  171.217.89.132,    214.96.8.250, 14451,   443,     62.40.98.16,      62.40.97.7,     62.40.96.10,  2107,  8075,   698,   671,     300,   15600
    0.000,6    ,     7,     49.78.52.32,   133.152.82.16, 60964,    80,     62.40.98.16,      62.40.97.7,     62.40.96.10,  2107, 20940,   698,   671,     300,   15600
    0.000,17   ,     8,   42.137.47.146, 201.146.247.172,  5244,    53,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766, 16509,   656,   611,     300,   25800
    0.000,6    ,     8,  51.239.160.207,   92.133.219.32, 57075,   443,     62.40.98.73,      62.40.97.5,     62.40.96.12,   766,  6461,   656,   613,     300,  426000
    0.000,6    ,     8,    104.92.64.11,  238.136.154.11, 48158,   443,     62.40.98.73,     62.40.97.12,     62.40.96.12,   766,   714,   656,   613,     300,   39900
  235.953,6    ,     8,  51.238.133.138,  232.136.60.169, 26508,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  2906,   656,   611,    2100,   87600
  719.584,17   ,     8, 171.183.203.177,   115.56.110.90, 33001, 56644,     62.40.98.73,   62.40.124.226,     62.40.96.12,   766,  6509,   614,   613,   55800,80798400
    0.000,6    ,     8,  95.186.100.204,   232.136.61.81, 49155,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  2906,   656,   611,     300,   12000
    0.000,17   ,     8,  51.239.180.124,  61.177.186.125, 33631,    53,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,   22800
    0.423,6    ,     8,   92.131.91.230,    203.46.7.200, 65505,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,    3000, 4440000
    0.000,6    ,     8,   118.144.65.26,    98.56.216.67,   443,  8684,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,  438000
    1.356,6    ,     8,  118.144.81.199, 214.106.116.236,   443, 45557,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,    4800, 7008000
    0.000,1    ,     8,   56.145.223.42,  48.142.119.218,     0,  11.0,     62.40.98.71,     62.40.96.11,     62.40.96.12,  6939,  5408,   632,   611,     300,   16800
    0.000,6    ,     8, 153.194.172.218,   175.36.104.85, 52585,   445,     62.40.98.71,     62.40.96.11,     62.40.96.12,  6939,  5408,   632,   611,     300,   12000
    0.000,6    ,     8,  171.183.174.96,   201.45.211.36,    80, 59486,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766, 16509,   656,   611,     300,   66600
   60.401,6    ,     8,  171.183.174.83,   203.242.32.39, 53721,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766, 16509,   656,   611,     300,   21300
    0.000,17   ,     8,   171.183.224.0,  143.89.158.100,    53, 54954,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766, 36351,   656,   611,     300,   23100
    0.000,17   ,     8,  194.21.103.198,  175.36.108.154, 64422, 51413,     62.40.98.71,     62.40.96.11,     62.40.96.12,  6939,  5408,   632,   611,     300,   39300
  358.306,6    ,     8,   171.182.245.5,  193.30.208.131, 49773, 51423,     62.40.98.73,     62.40.97.11,     62.40.96.12,   766, 12876,   656,   613,    2700,  140400
 2759.678,6    ,     8,2081:c7..e4:a182,dffe:6c..f6:5c56, 23030, 33080,fe80::a..40:e9c4,              ::,     62.40.96.12,   766,   786,   614,   613,   21600, 1598400
 1256.621,6    ,     8,dffe:6c..f6:e31d,2081:c6..ff00:71, 49888, 24230,2001:79..9:1::46,              ::,     62.40.96.12,   786,   766,   613,   614,    2100,  154800
   41.661,6    ,     8,    51.236.15.84, 245.251.161.150, 11989,    80,     62.40.98.73,     62.40.97.16,     62.40.96.12,   766, 20940,   656,   613,     600,  132000
    0.000,6    ,     8, 110.153.232.119,    214.106.29.5, 33628,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,   12000
    0.000,6    ,     8,    122.4.250.84,    237.28.203.4, 49822,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766, 16509,   656,   611,     300,   18000
    0.000,6    ,     8,   51.237.25.252,   214.90.86.119, 54823,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,   12000
    0.000,6    ,     8,    104.92.64.11, 238.136.154.107, 49001,   443,     62.40.98.73,     62.40.97.12,     62.40.96.12,   766,   714,   656,   613,     300,  325200
    0.000,6    ,     8,    73.62.144.53, 203.173.183.215, 48783,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,   12000
    8.750,6    ,     8,     43.31.14.45, 214.106.117.244,   443, 37082,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,    4800, 5537100
   75.982,6    ,     8,    97.170.75.40,  203.195.72.197, 64977,  8333,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766, 16509,   656,   611,     300,   15600
 3215.631,17   ,     8,  224.226.128.26,   214.97.244.18, 15421,  3544,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     600,   50400
    0.000,6    ,     8,   92.174.218.47,  127.148.10.144, 52742,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766, 16509,   656,   611,     300,   15600
   37.177,6    ,     8,  51.238.133.139,  232.136.60.174, 38949,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  2906,   656,   611,    2400,   96000
 3323.771,17   ,     8, 171.183.203.177, 108.115.201.116, 33001, 50020,     62.40.98.73,   62.40.125.246,     62.40.96.12,   766,  8501,   614,   613,   50400,72979200
    2.053,6    ,     8, 171.183.238.161,   245.169.33.64,   443, 59652,     62.40.98.73,     62.40.97.11,     62.40.96.12,   766,  2603,   656,   613,    1800, 2700000
    0.000,6    ,     8,   118.144.33.96, 219.242.126.131,    53, 51467,     62.40.98.73,     62.40.97.12,     62.40.96.12,   766, 13238,   656,   613,     300,   18000
    0.000,6    ,     8,    92.143.27.24,  208.56.204.181,    22, 55850,     62.40.98.73,      62.40.97.5,     62.40.96.12,   766,  6461,   656,   613,     300,   15600
